"nivel4"
<"http://dbpedia.org/ontology/Reptile>"
<"http://dbpedia.org/ontology/Ginkgo>"
<"http://dbpedia.org/ontology/CyclingLeague>"
<"http://dbpedia.org/ontology/BritishRoyalty>"
<"http://dbpedia.org/ontology/FashionDesigner>"
<"http://dbpedia.org/ontology/Humorist>"
<"http://dbpedia.org/ontology/School>"
<"http://dbpedia.org/ontology/HorseRider>"
<"http://dbpedia.org/ontology/Skyscraper>"
<"http://dbpedia.org/ontology/BasketballLeague>"
<"http://dbpedia.org/ontology/GrandPrix>"
<"http://dbpedia.org/ontology/Casino>"
<"http://dbpedia.org/ontology/Cyclist>"
<"http://dbpedia.org/ontology/Chancellor>"
<"http://dbpedia.org/ontology/LacrossePlayer>"
<"http://dbpedia.org/ontology/Manhua>"
<"http://dbpedia.org/ontology/Mammal>"
<"http://dbpedia.org/ontology/MartialArtist>"
<"http://dbpedia.org/ontology/NationalFootballLeagueEvent>"
<"http://dbpedia.org/ontology/Moss>"
<"http://dbpedia.org/ontology/PokerPlayer>"
<"http://dbpedia.org/ontology/WaterRide>"
<"http://dbpedia.org/ontology/MovingImage>"
<"http://dbpedia.org/ontology/Airport>"
<"http://dbpedia.org/ontology/Museum>"
<"http://dbpedia.org/ontology/ElectionDiagram>"
<"http://dbpedia.org/ontology/Hotel>"
<"http://dbpedia.org/ontology/Treadmill>"
<"http://dbpedia.org/ontology/HandballTeam>"
<"http://dbpedia.org/ontology/NationalFootballLeagueSeason>"
<"http://dbpedia.org/ontology/Fern>"
<"http://dbpedia.org/ontology/RadioStation>"
<"http://dbpedia.org/ontology/Publisher>"
<"http://dbpedia.org/ontology/SpeedwayTeam>"
<"http://dbpedia.org/ontology/Sea>"
<"http://dbpedia.org/ontology/Crustacean>"
<"http://dbpedia.org/ontology/Arachnid>"
<"http://dbpedia.org/ontology/TelevisionStation>"
<"http://dbpedia.org/ontology/Lieutenant>"
<"http://dbpedia.org/ontology/HistoricalCountry>"
<"http://dbpedia.org/ontology/AmericanFootballTeam>"
<"http://dbpedia.org/ontology/Professor>"
<"http://dbpedia.org/ontology/Actor>"
<"http://dbpedia.org/ontology/ComicsCharacter>"
<"http://dbpedia.org/ontology/Stream>"
<"http://dbpedia.org/ontology/Airline>"
<"http://dbpedia.org/ontology/VideogamesLeague>"
<"http://dbpedia.org/ontology/BowlingLeague>"
<"http://dbpedia.org/ontology/Saint>"
<"http://dbpedia.org/ontology/WindMotor>"
<"http://dbpedia.org/ontology/Medician>"
<"http://dbpedia.org/ontology/HandballPlayer>"
<"http://dbpedia.org/ontology/Tournament>"
<"http://dbpedia.org/ontology/University>"
<"http://dbpedia.org/ontology/Fencer>"
<"http://dbpedia.org/ontology/Comedian>"
<"http://dbpedia.org/ontology/Bird>"
<"http://dbpedia.org/ontology/Cricketer>"
<"http://dbpedia.org/ontology/RugbyClub>"
<"http://dbpedia.org/ontology/Reference>"
<"http://dbpedia.org/ontology/EurovisionSongContestEntry>"
<"http://dbpedia.org/ontology/Murderer>"
<"http://dbpedia.org/ontology/Jockey>"
<"http://dbpedia.org/ontology/LaunchPad>"
<"http://dbpedia.org/ontology/CricketLeague>"
<"http://dbpedia.org/ontology/SoccerPlayer>"
<"http://dbpedia.org/ontology/ClubMoss>"
<"http://dbpedia.org/ontology/LacrosseLeague>"
<"http://dbpedia.org/ontology/WrestlingEvent>"
<"http://dbpedia.org/ontology/BaseballTeam>"
<"http://dbpedia.org/ontology/Library>"
<"http://dbpedia.org/ontology/President>"
<"http://dbpedia.org/ontology/Port>"
<"http://dbpedia.org/ontology/AustralianFootballLeague>"
<"http://dbpedia.org/ontology/Brewery>"
<"http://dbpedia.org/ontology/NaturalRegion>"
<"http://dbpedia.org/ontology/Skier>"
<"http://dbpedia.org/ontology/TeamMember>"
<"http://dbpedia.org/ontology/MotorcycleRacingLeague>"
<"http://dbpedia.org/ontology/MemberOfParliament>"
<"http://dbpedia.org/ontology/Skater>"
<"http://dbpedia.org/ontology/Congressman>"
<"http://dbpedia.org/ontology/CityDistrict>"
<"http://dbpedia.org/ontology/Wrestler>"
<"http://dbpedia.org/ontology/Dam>"
<"http://dbpedia.org/ontology/Racecourse>"
<"http://dbpedia.org/ontology/SoftballLeague>"
<"http://dbpedia.org/ontology/Pope>"
<"http://dbpedia.org/ontology/Manhwa>"
<"http://dbpedia.org/ontology/GridironFootballPlayer>"
<"http://dbpedia.org/ontology/GolfLeague>"
<"http://dbpedia.org/ontology/BoxingCategory>"
<"http://dbpedia.org/ontology/Gnetophytes>"
<"http://dbpedia.org/ontology/GreenAlga>"
<"http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase>"
<"http://dbpedia.org/ontology/Hospital>"
<"http://dbpedia.org/ontology/Winery>"
<"http://dbpedia.org/ontology/SquashPlayer>"
<"http://dbpedia.org/ontology/FormulaOneTeam>"
<"http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete>"
<"http://dbpedia.org/ontology/Mayor>"
<"http://dbpedia.org/ontology/Death>"
<"http://dbpedia.org/ontology/RadioControlledRacingLeague>"
<"http://dbpedia.org/ontology/SoapCharacter>"
<"http://dbpedia.org/ontology/BroadcastNetwork>"
<"http://dbpedia.org/ontology/PaintballLeague>"
<"http://dbpedia.org/ontology/CanadianFootballTeam>"
<"http://dbpedia.org/ontology/Bodybuilder>"
<"http://dbpedia.org/ontology/Photographer>"
<"http://dbpedia.org/ontology/ComicStrip>"
<"http://dbpedia.org/ontology/RecordOffice>"
<"http://dbpedia.org/ontology/Marriage>"
<"http://dbpedia.org/ontology/BullFighter>"
<"http://dbpedia.org/ontology/Novel>"
<"http://dbpedia.org/ontology/FieldHockeyLeague>"
<"http://dbpedia.org/ontology/TennisPlayer>"
<"http://dbpedia.org/ontology/College>"
<"http://dbpedia.org/ontology/GolfPlayer>"
<"http://dbpedia.org/ontology/CyclingTeam>"
<"http://dbpedia.org/ontology/LunarCrater>"
<"http://dbpedia.org/ontology/TennisLeague>"
<"http://dbpedia.org/ontology/Host>"
<"http://dbpedia.org/ontology/ComicsCreator>"
<"http://dbpedia.org/ontology/ChessPlayer>"
<"http://dbpedia.org/ontology/Insect>"
<"http://dbpedia.org/ontology/MotorsportRacer>"
<"http://dbpedia.org/ontology/MusicalArtist>"
<"http://dbpedia.org/ontology/BasketballTeam>"
<"http://dbpedia.org/ontology/ChristianBishop>"
<"http://dbpedia.org/ontology/RugbyLeague>"
<"http://dbpedia.org/ontology/LawFirm>"
<"http://dbpedia.org/ontology/RollerCoaster>"
<"http://dbpedia.org/ontology/CultivatedVariety>"
<"http://dbpedia.org/ontology/WaterPoloPlayer>"
<"http://dbpedia.org/ontology/AustralianRulesFootballPlayer>"
<"http://dbpedia.org/ontology/Mollusca>"
<"http://dbpedia.org/ontology/BusCompany>"
<"http://dbpedia.org/ontology/SoccerManager>"
